SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区
1015	40.7869	111.704002	86	2851	191	7972	8	0	2	0	8	0	1	0	1	2	1	0	0	1	0	3	0	5	12	10
1528	40.837101	111.737999	68	1669	149	4497	24	5	1	0	3	3	1	0	1	3	2	0	0	1	0	1	1	8	29	9
1734	41.262299	111.594002	28	380	67	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	40.448101	111.055	28	451	77	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1480	40.869801	111.692001	150	6979	360	38377	1	0	0	0	0	0	1	0	0	0	2	1	0	0	2	1	0	5	3	0
1005	40.789299	111.700996	84	2086	189	8084	9	2	1	0	5	0	0	0	1	1	1	0	0	2	0	3	0	6	11	8
877	40.815399	111.663002	143	2177	175	4889	109	23	34	8	30	2	7	6	24	11	5	3	1	11	15	1	3	38	160	95
1726	40.7607	112.078003	40	1826	173	4796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695	40.807598	111.650002	97	2879	192	8183	42	5	9	0	7	0	10	5	3	2	3	1	0	2	3	1	0	9	63	21
1380	40.8311	111.704002	101	2649	233	6571	60	15	8	1	23	2	5	5	5	9	0	0	1	10	7	0	3	23	84	47
332	40.3009	111.839996	118	809	131	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	40.8186	111.688004	72	1734	172	4439	78	12	7	3	29	1	8	2	12	6	1	1	1	6	7	1	5	22	107	51
173	40.918999	110.773003	23	210	23	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	40.790001	111.547997	153	2775	208	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
397	41.125401	111.119003	49	682	59	1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	40.559299	110.93	63	1404	112	3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607	40.804901	111.628998	119	940	128	2401	4	0	0	0	1	0	0	0	2	0	2	0	0	0	0	2	0	4	6	1
1534	40.839001	111.737999	106	720	140	2129	24	5	2	0	7	3	1	0	1	3	4	0	0	1	0	1	0	9	29	14
1083	41.038601	111.459999	75	1684	169	5434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	40.509811	111.164337	56	545	89	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1194	40.42691	112.08336	53	1797	118	4054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	40.5126	110.922997	50	1104	128	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1735	41.105301	111.760002	102	3593	263	9996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643	41.244701	111.453003	45	1152	95	4101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	39.758701	111.550003	46	1810	159	4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	40.3675	111.614998	58	1096	116	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1497	40.838741	111.726936	80	1369	134	2782	19	1	6	1	6	1	2	1	4	4	1	0	0	1	2	2	0	7	30	14
1192	40.837002	111.672997	114	3579	187	9678	60	9	12	1	12	1	3	4	3	3	6	1	0	4	4	0	0	15	74	34
1448	40.820202	111.733002	102	1382	143	3304	9	0	2	1	5	0	0	1	3	1	3	1	0	1	0	1	0	5	15	8
509	41.20593	111.1627	39	445	50	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1085	40.8367	111.662003	118	6001	403	30399	10	3	7	2	6	1	3	3	3	3	3	0	0	2	3	0	0	9	22	18
1221	40.815498	111.697998	164	1772	190	5502	78	19	11	0	22	1	6	2	20	10	0	0	0	7	9	0	0	17	116	52
1544	40.84	111.742996	50	919	157	2411	10	3	7	0	6	2	0	0	0	1	6	0	0	1	1	0	2	12	11	16
520	41.272499	111.109001	54	2615	102	4922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	40.121601	111.536003	76	279	56	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	40.888	111.610001	135	851	124	2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	39.8787	112.011002	64	765	99	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1620	40.854599	111.800003	81	1827	227	15002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39.691799	111.464996	21	333	72	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	40.575199	111.046997	54	638	131	1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	40.407398	111.608002	83	484	74	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1238	40.8414	111.675003	61	4119	220	12237	57	4	8	1	13	1	3	4	5	7	1	1	0	7	4	0	1	14	77	26
1524	40.815399	111.758003	49	1700	116	4647	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0
156	40.630402	111.021004	74	1647	145	4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	40.642101	111.377998	65	970	108	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1614	40.727901	111.907997	61	922	118	2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1395	40.8102	111.727997	57	1381	187	3444	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0
1572	40.855499	111.739998	73	1896	130	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
