SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区	timeZone1	timeZone2	timeZone3	timeZone4	timeZone5	timeZone6
236	40.71376	111.137703	841	7836	554	40715	8	0	2	0	4	0	1	1	2	1	0	0	0	1	1	0	0	2	13	6	3889	5461	5233	8081	7905	10146
1408	41.0984	111.443001	681	6498	596	49510	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	1	0	2775	5753	15086	12208	11355	2333
1559	40.799702	111.788002	734	8345	686	80609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5260	8081	15627	14395	18867	18379
1403	40.811699	111.727997	807	8436	604	71095	3	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	4	0	10599	10077	10697	11730	10827	17165
423	40.492901	111.780998	1628	6025	646	83050	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2775	5155	34406	16745	15188	8781
710	40.804199	111.655998	1314	7255	530	54924	43	11	8	1	16	1	7	4	2	3	1	0	0	3	3	1	0	9	59	36	4723	4962	7338	11156	12965	13780
1605	40.842201	111.782997	978	7192	623	39124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4737	5362	8147	7395	10310	3173
1226	40.812	111.702003	1621	7269	598	64912	63	14	9	2	10	1	4	2	10	5	0	0	0	7	4	0	1	13	84	35	5778	6417	17486	12380	19070	3781
87	40.1759	111.347	780	8286	612	62892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6657	6717	13811	11973	12243	11491
1319	40.809898	111.716003	1033	8113	563	61643	13	1	3	0	4	0	1	0	1	3	5	0	0	3	2	1	0	11	18	8	12795	9758	12398	10479	12305	3908
1477	40.839748	111.721837	1145	7921	609	55401	18	1	3	0	6	0	1	2	4	1	1	1	0	1	2	0	0	4	27	10	10967	10857	11338	7400	11036	3803
489	40.576599	111.772003	1033	7292	551	35981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3945	3622	6722	6349	7663	7680
807	40.813499	111.658997	1508	5122	479	27185	118	21	27	4	27	4	7	9	26	9	7	1	0	9	8	1	1	30	170	79	2872	763	5442	9237	6826	2045
205	40.686001	111.111	849	5938	472	23759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2358	3050	3553	4132	5105	5561
1478	40.839867	111.721764	1141	7946	639	76087	18	1	3	0	6	0	1	2	4	1	1	1	0	1	2	0	0	4	27	10	8792	10324	21874	14107	18197	2793
374	40.389801	111.816002	719	6888	476	35290	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2452	3367	3977	7507	5754	12233
50	40.0783	111.384003	302	7021	430	26523	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1766	3458	4339	5193	6350	5417
391	40.437	111.795998	801	6448	580	53958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	3757	14439	9227	14162	11354
1127	40.775902	111.726997	781	8387	599	60100	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	4597	6265	8916	10629	12510	17183
1024	40.846619	111.644997	972	8137	609	64357	1	0	0	0	1	1	0	0	2	0	1	0	0	0	0	2	0	4	3	1	9819	10436	7742	7577	10570	18213
1315	40.8265	111.698997	899	8459	650	83770	34	5	12	0	16	3	5	3	1	2	2	1	1	2	9	1	3	21	46	33	9694	9411	13753	13229	18000	19683
1460	40.8601	111.695999	1115	7647	554	50940	0	0	4	0	2	0	0	0	0	0	3	0	0	0	0	1	0	4	0	6	3444	4914	10219	9439	12392	10532
405	40.764999	111.490997	1001	7188	562	41242	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4042	4665	7551	9287	9330	6367
233	40.723999	111.125	891	6684	533	35304	3	1	0	0	1	0	1	3	2	0	0	0	0	0	0	0	0	0	9	2	1711	3855	7478	7197	7030	8033
178	39.853699	111.857002	842	6054	467	34258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6098	2467	6126	5044	10279	4244
381	40.375629	111.835052	784	7350	577	55444	16	1	3	0	1	0	0	0	3	1	1	0	0	0	2	0	0	3	20	5	6509	5551	9031	9947	8894	15512
513	40.799221	111.576775	1075	6576	499	33170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3634	4792	9694	7058	6203	1789
346	40.3769	111.792999	708	7175	518	41869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2803	5942	5519	8046	8185	11374
1708	40.8773	111.880997	874	3754	381	10681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	1313	3011	2317	2771	613
583	40.7729	111.652	874	7703	616	62867	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	4711	7884	11682	12047	12393	14150
230	40.718578	111.12764	828	7050	546	35921	10	1	4	0	3	1	3	3	2	1	0	0	0	1	0	1	0	3	19	8	2567	2487	6311	8077	8856	7623
1641	40.810699	111.883003	765	5251	409	17715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2538	2331	3758	3008	4927	1153
1584	40.848202	111.757004	892	4229	478	19480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1173	2274	4819	3985	6334	895
1227	40.866776	111.64727	786	8162	623	65441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5554	9780	7897	8076	12159	21975
1649	40.9114	111.807999	1332	7349	599	60094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3264	2746	25010	12226	9737	7111
41	40.629799	110.813004	729	1838	233	3897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	365	747	893	1164	571
825	40.788559	111.685883	1265	7962	589	49491	7	0	1	0	3	0	0	2	0	0	3	0	0	0	2	1	0	6	9	4	3916	5389	8781	8031	10464	12910
919	40.781269	111.70192	1251	7116	528	34805	9	0	1	0	4	1	0	0	1	1	0	0	0	0	0	1	0	2	11	5	2875	3674	7261	6553	6816	7626
922	40.8153	111.667999	1145	7609	622	58382	137	20	48	9	33	3	4	6	27	16	4	2	1	15	20	2	4	49	192	110	7938	4258	9377	11693	11868	13248
748	40.83493	111.630997	908	7756	564	50859	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	7021	9669	12239	7258	11301	3371
618	40.8092	111.626999	1140	7145	536	37413	14	2	2	0	4	0	1	1	2	0	6	0	0	2	2	2	0	12	18	8	3551	5600	8888	7673	9067	2634
333	40.385201	111.762001	826	7662	600	51711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2558	6657	10614	9531	10637	11714
181	40.320999	111.393997	596	7287	499	39803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3517	4222	8349	7565	7957	8193
1632	40.874699	111.801003	943	8073	633	60392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4797	8911	15789	12945	14020	3930
1035	40.834702	111.657997	889	7963	606	64505	7	2	5	1	5	2	1	1	0	0	2	0	0	0	2	0	0	6	9	13	6155	8616	19340	12203	14542	3649
407	40.728699	111.529999	993	6644	538	33460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3403	3425	5407	4973	7976	8276
102	40.1973	111.349998	813	8400	652	70003	1	1	0	0	3	0	1	0	0	0	0	0	0	0	3	0	0	3	2	4	7562	8763	13408	11808	13397	15065
461	40.778572	111.546646	1047	5525	519	23539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2128	3076	6251	5204	5681	1199
172	39.8619	111.830002	813	5803	485	29145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2924	3264	5719	4851	9211	3176
1377	40.8209	111.712997	948	7489	519	47046	69	6	9	3	13	0	7	4	9	9	1	1	0	11	4	2	0	18	99	31	4935	6915	13153	8120	10929	2994
1044	40.794772	111.699397	1089	8024	575	63010	25	3	3	0	9	0	1	1	33	1	4	0	0	2	8	1	0	15	61	15	6820	6497	7243	9976	12026	20448
160	40.269798	111.394997	536	6737	503	36576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455	3550	5544	6858	9761	8408
1040	40.8326	111.661003	939	7107	518	35756	31	3	10	1	18	1	1	2	3	1	2	0	1	2	4	0	1	11	38	32	4487	4462	9808	6566	8206	2227
1647	40.751099	111.956001	465	8228	593	76276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6085	8008	19270	17420	14631	10862
392	40.704372	111.52961	812	8212	595	56047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7563	6764	9486	9178	11338	11718
1645	40.875401	111.823997	1257	6283	464	26246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	3129	6653	5214	7080	1325
465	40.736061	111.595016	925	7631	575	57076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4112	5444	11584	13008	11558	11370
1557	40.863908	111.723183	1089	7397	595	52350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2445	4156	9775	10473	13817	11684
1338	40.831974	111.695808	1163	8149	555	51538	25	4	17	0	11	2	4	4	3	1	3	0	0	1	3	1	3	13	37	32	5455	6226	8982	9348	11142	10385
161	40.354301	111.313004	822	4135	418	13961	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1118	1090	2980	2844	3348	2581
290	40.73719	111.288742	762	5342	418	18100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794	1988	3328	3306	3869	4815
126	39.911499	111.668999	689	8102	720	147410	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	7418	15796	34473	24742	32972	32009
1621	40.797901	111.858002	770	5759	446	21420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2141	2599	4676	3278	5390	3336
286	40.704498	111.311996	735	5384	461	26806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	2506	7563	4716	6935	4490
1536	40.84853	111.73071	1221	4768	454	16981	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1610	2034	3830	3931	4459	1117
295	40.57413	111.46047	793	3301	354	12427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	1095	1971	2342	3896	2401
1441	40.82592	111.724068	1333	6577	453	24131	11	2	3	0	6	1	6	2	1	1	2	0	0	1	3	0	0	7	21	11	2967	2682	5510	4538	6847	1587
234	40.724049	111.125267	705	7136	523	37627	3	1	0	0	1	0	1	3	2	0	0	0	0	0	0	0	0	0	9	2	2435	4078	6990	7689	7330	9105
1093	40.847055	111.65287	1245	7491	616	53580	5	0	1	0	2	1	0	0	4	0	6	0	0	0	3	1	0	11	9	3	5405	5433	7279	6429	9659	19375
1241	40.620701	111.896004	572	7981	521	40280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3639	5215	6976	7154	8896	8400
1146	40.821701	111.682999	886	6976	528	37116	106	19	14	8	37	2	9	3	8	11	2	1	1	12	10	0	9	36	138	78	4398	3043	4825	8509	7274	9067
307	40.758202	111.310997	802	3458	345	10550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	1238	2607	2530	2108	1533
1022	40.841692	111.649827	1041	8577	760	144609	8	2	2	0	4	1	6	0	3	0	4	0	0	0	5	2	0	12	17	8	8917	13566	26160	30637	34694	30635
1430	40.815399	111.731003	800	4588	524	38062	8	0	1	0	3	0	0	1	3	1	4	1	0	0	0	2	0	6	14	4	0	147	7179	9210	9395	12131
545	40.7822	111.625999	895	7449	564	41314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3378	4370	5180	5699	9731	12956
1419	40.845951	111.697342	788	8147	616	60042	25	2	9	0	7	0	7	5	9	2	3	0	0	2	4	1	0	10	48	18	8517	8402	10372	10738	8594	13419
1398	41.09127	111.447723	637	6781	431	24814	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	4	0	0	3281	4054	5108	4897	5900	1574
572	40.778301	111.641998	846	7483	557	44426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3514	4752	6820	6893	9453	12994
388	40.4799	111.744003	1057	7008	602	38734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	3971	8914	6470	9174	8189
1577	40.755501	111.843002	805	6138	463	28119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1268	3237	5952	4568	6854	6240
1476	40.870499	111.691002	994	7626	606	47980	1	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	3	3	0	3497	5809	8511	8111	9325	12727
1719	40.904999	111.899002	788	4443	422	14178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	1564	3820	3589	2974	749
1216	40.802247	111.710947	1104	7598	549	50215	6	1	2	0	6	0	0	1	1	0	1	0	0	0	1	0	0	2	8	9	10730	9121	9417	9196	7526	4225
430	40.480019	111.796265	1262	7631	571	50369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3323	4924	12998	11205	10417	7502
1164	40.833099	111.672997	1069	7525	549	48042	61	5	9	0	17	2	4	4	5	3	9	1	0	3	2	0	1	17	78	31	6315	6181	10865	8450	12469	3762
369	40.369099	111.828003	718	7047	514	39081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3501	4034	5710	8096	7653	10087
1539	40.818001	111.763	867	6790	564	35543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2271	3291	6290	6253	7951	9487
1487	40.808998	111.754997	795	6860	570	49558	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	7953	6166	8089	8735	10668	7947
316	40.723499	111.373001	712	5353	384	20078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167	2711	3118	4180	4078	4824
539	40.805302	111.595001	1119	5244	471	19677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	2468	5489	5020	4401	1059
251	40.6936	111.194	720	6490	465	24930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1904	2428	4565	5002	5925	5106
1345	40.813801	111.714996	828	6935	502	34780	30	3	4	1	12	1	0	3	0	5	5	1	0	3	4	2	0	15	39	20	5721	4733	6983	7589	7610	2144
1006	40.841488	111.648836	1540	5134	602	43410	8	2	2	0	4	1	6	0	3	0	4	0	0	0	5	2	0	12	17	8	610	2320	15853	7155	12102	5370
758	40.827599	111.639244	833	7585	545	46691	4	1	4	0	3	1	0	0	2	0	0	0	0	0	1	0	0	2	6	8	7701	8134	9015	8119	9660	4062
403	40.47699	111.773422	853	8140	589	61775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5951	7575	9438	9168	13979	15664
88	39.918301	111.605003	755	5460	458	26194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3938	3052	5642	4622	5134	3806
912	40.8064	111.676003	1120	6724	591	76688	67	10	5	6	7	1	6	4	8	7	6	1	3	5	11	2	3	31	93	28	1895	6789	29144	14371	22640	1849
1458	40.849602	111.706001	840	7179	566	46299	3	0	2	0	2	0	0	2	1	0	1	0	0	0	0	1	0	2	6	4	3285	4722	7183	6978	8566	15565
723	40.723	111.739998	868	8255	603	59666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4687	7020	10793	11098	12869	13199
592	40.810551	111.619003	1002	6949	520	33613	8	1	3	0	0	0	0	2	3	0	1	0	0	0	0	1	0	2	13	4	5203	5318	7385	6126	7273	2308
753	40.787399	111.679001	862	6914	509	33687	5	0	2	0	1	0	1	3	1	1	3	0	0	1	2	2	0	8	11	3	4154	5428	7404	5263	8529	2909
1397	40.848499	111.690002	787	8553	665	77339	16	1	7	0	11	0	3	2	2	2	5	0	0	3	2	1	0	11	25	19	11374	9705	11206	10353	13625	21076
1156	40.8506583	111.65472	1157	6112	477	25085	6	4	1	0	1	1	0	0	3	0	2	1	0	0	0	0	1	4	10	6	2693	1673	4320	5226	5285	5888
504	40.80159	111.562225	1310	3754	408	12463	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	2	488	1772	3800	1956	3817	630
620	40.840401	111.596001	954	7314	556	46633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2577	4804	10496	8770	10193	9793
448	40.485748	111.81488	974	7762	614	50970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3647	4945	10345	10839	10746	10448
745	40.669601	111.795998	875	6386	467	28056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1924	2259	5207	5308	6837	6521
412	40.48196	111.779129	673	7553	534	39633	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3953	5138	8022	5600	7696	9224
1517	40.829438	111.74315	793	7074	553	48612	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	1	3835	5195	10055	11106	15108	3313
495	40.802101	111.554001	766	8193	587	75776	2	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	5	2	1	8031	12244	19213	12704	18920	4664
1713	40.904499	111.870003	888	5874	442	23340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2599	3642	6401	4545	5150	1003
560	40.825401	111.591003	1016	6627	498	36153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1440	3908	8137	6934	6897	8837
288	40.5256	111.494698	634	5901	447	26276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2266	1792	4614	4762	8267	4575
1604	40.7728	111.84952	617	6485	453	25352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	3392	5482	4036	5367	5150
1110	40.874401	111.626999	1275	7942	681	101407	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	5805	9389	19492	20278	18166	28277
708	40.827599	111.632004	821	6543	536	38838	1	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	1	5	2875	6092	12816	7820	8275	960
1236	40.8391	111.677002	1336	4474	437	17630	46	3	7	0	12	1	3	3	7	5	2	0	0	5	1	0	0	9	64	22	701	1857	4520	4622	5293	637
77	40.27063	111.234863	602	7637	562	74250	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1986	10486	17978	10750	20775	12275
1325	40.879799	111.647003	562	8084	557	52745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5587	6970	7927	5512	8963	17786
1247	40.857683	111.659508	871	8122	564	48807	5	2	0	0	1	0	0	0	1	1	0	1	0	0	0	2	0	2	8	3	5685	7079	7095	7518	8298	13132
505	40.7001	111.665001	709	7314	467	29403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2912	2983	5339	5558	6401	6210
84	40.264732	111.253311	676	7867	690	107730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379	13227	22608	18632	30424	20460
1680	40.897301	111.848	1166	8491	663	108726	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	13357	14249	9549	24826	19855	26890
122	40.219002	111.357002	491	6842	473	40663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1833	3791	8139	9029	7940	9931
671	40.825001	111.625999	658	6936	531	36400	1	0	7	1	3	0	0	0	0	0	11	0	0	1	0	1	0	13	1	11	5512	6094	6218	5483	9540	3553
71	39.9202	111.572998	674	6022	458	28532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2461	3766	6535	5351	6522	3897
1608	40.8372	111.792	597	6857	469	28640	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5171	6471	5193	3773	5608	2424
740	40.828968	111.636269	762	7183	456	29502	3	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	3	3	2	5299	5216	5615	4374	6549	2449
584	40.825699	111.599998	724	8303	620	73869	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5425	8660	12221	14202	14354	19007
712	40.814056	111.646568	886	7756	661	102231	34	17	6	0	3	2	5	4	2	2	2	1	1	2	0	1	0	8	48	26	2657	7795	31701	23013	27450	9615
835	40.814098	111.661003	1112	3394	441	26614	146	21	33	6	38	4	8	9	26	11	5	2	0	12	13	1	3	38	202	98	6	78	7929	10189	8355	57
508	40.771301	111.596001	916	5694	438	24412	0	0	2	0	0	0	1	0	0	0	5	0	0	0	0	0	0	5	1	2	3707	2254	3623	3473	3462	7893
1730	40.874802	111.974998	658	2310	293	6304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	515	1539	1625	1928	332
452	40.680099	111.625	694	5164	419	21713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	2746	3059	3980	5053	5534
1508	40.841499	111.726997	855	5622	411	19841	3	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	5	3	2061	2484	6100	3679	4438	1079
733	40.797901	111.666	601	6930	503	37332	69	7	16	0	21	2	8	9	9	3	5	0	0	2	2	2	1	14	98	44	4756	5328	9577	7500	7780	2391
439	40.698601	111.588997	650	7284	443	31311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3146	4575	5373	5591	5347	7279
863	40.8144	111.663002	1084	5441	467	34858	114	21	34	9	34	2	7	6	24	11	5	1	1	12	15	1	3	39	163	98	665	757	7924	10567	12135	2810
1576	40.831509	111.766861	764	5149	457	26723	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	1460	2062	7489	6622	7455	1635
848	40.7957	111.681	975	7468	502	42855	36	4	15	1	6	1	0	2	8	1	2	0	1	3	9	1	1	18	47	26	7682	5573	9013	8086	9700	2801
450	40.382	111.919998	441	6817	386	27554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3505	3438	4659	4184	5425	6343
78	40.278702	111.228996	555	7106	505	38774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2653	5383	5140	7004	7492	11102
1414	41.100159	111.442146	534	5951	454	31089	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3986	4411	5882	6725	7955	2130
476	40.252899	112.087997	478	7699	457	47273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4621	6508	9594	9034	9811	7705
1469	40.837451	111.72026	824	8062	584	60621	28	3	3	0	6	0	3	2	4	1	2	1	0	1	6	1	0	10	39	12	10706	11238	12786	10127	11432	4332
1170	40.819599	111.686996	814	6821	463	34650	87	14	10	4	30	1	9	2	4	6	1	2	1	7	9	1	5	25	110	58	2999	3166	6258	5771	7255	9201
936	40.826	111.658699	799	3469	425	21596	66	4	11	0	33	1	6	6	7	3	3	0	1	5	8	1	0	19	88	48	0	2	5210	8975	7409	0
470	40.7747	111.563004	674	6214	448	26339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2919	3905	6422	5393	5812	1888
827	40.788601	111.685997	811	7520	543	42039	8	0	1	0	3	0	0	3	0	0	3	0	0	0	2	1	0	6	11	4	4504	5021	6342	4992	8359	12821
975	40.816299	111.671997	921	7113	489	34988	120	17	46	5	24	3	3	6	12	14	3	1	2	10	17	1	3	39	156	92	2517	2795	8062	8806	7152	5656
501	40.529099	111.832001	734	7850	586	55171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4039	6217	10257	11056	12467	11135
1034	40.82665	111.66574	761	7390	477	39548	73	9	15	0	43	1	3	6	4	3	4	1	0	3	12	0	3	23	90	67	7419	7859	8648	7263	6946	1413
1014	40.836899	111.653999	965	6182	492	27519	3	4	4	0	3	3	6	0	0	0	1	0	0	0	0	0	0	4	9	11	4502	3008	5556	6342	5687	2424
52	40.272114	111.190933	715	6047	412	23149	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1497	2481	3940	6087	4052	5092
1558	40.885201	111.702003	652	5407	449	21374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1306	1842	3351	4546	3993	6336
1666	40.741299	111.991997	431	5775	540	40771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1396	2014	12504	12930	7397	4530
1193	40.74435	111.765862	695	6185	514	27828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1761	3448	5812	5409	5949	5449
759	40.787365	111.679482	949	5981	435	21263	5	0	2	0	1	0	1	3	1	1	3	0	0	1	2	2	0	8	11	3	2060	3267	4516	4577	5609	1234
242	40.723419	111.13842	729	6772	473	27443	3	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	5	4	2427	3504	5983	5259	5639	4631
943	40.826	111.658997	778	3546	443	32665	64	4	12	0	33	1	6	6	6	3	3	0	1	5	8	1	0	19	85	49	1	17	10912	11375	10360	0
1276	40.697601	111.821999	707	7614	579	47567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4241	6325	7954	8940	10052	10055
765	40.824242	111.643997	794	8111	513	55378	22	2	7	0	10	1	2	3	4	0	1	0	0	0	1	1	2	6	31	19	6604	7302	7579	9950	10134	13809
1190	40.821701	111.688004	636	7639	495	49401	127	23	14	9	39	4	9	4	10	13	1	4	1	13	14	1	3	37	167	85	6393	6214	4849	6820	9178	15947
1057	40.761738	111.733604	606	7131	608	45603	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	2878	4930	6417	7088	9882	14408
133	39.9077	111.679001	627	6477	437	30383	0	0	1	0	3	0	1	0	0	0	0	0	0	0	4	0	0	4	1	4	1896	2763	4755	6723	6397	7849
1663	40.762699	111.967003	386	7682	480	49971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4596	4187	10485	14098	8445	8160
1198	40.826889	111.683853	656	8157	577	65365	85	17	15	7	31	4	10	6	14	11	3	3	1	11	20	3	6	48	129	70	10412	6060	8816	12330	10694	17053
1519	40.716599	111.856003	716	5910	458	24575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3699	3378	3710	4164	5146	4478
365	40.691002	111.504997	662	4549	404	18982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	1301	3505	4433	4365	4121
153	40.305099	111.337997	587	4119	372	13821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	1300	2975	3049	3198	2716
406	40.478573	111.779091	677	6046	467	25024	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1250	1970	4808	5140	6510	5346
939	40.906898	111.578003	583	6785	378	24937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2416	2843	4618	4365	7208	3487
